"","Z","Y","C"
"5690",50,7,1
"5691",50,7,1
"5692",41,7,0
"5693",50,7,0
"5694",50,7,1
"5695",50,7,1
"5696",50,7,1
"5697",43,7,0
"5698",50,7,1
"5699",34,7,0
"5700",50,7,1
"5701",50,7,1
"5702",50,7,1
"5703",19,7,0
"5704",50,7,1
"5705",45,7,0
"5706",50,7,1
"5707",50,7,1
"5708",50,7,1
"5709",17,7,0
"5710",47,7,0
"5711",32,7,0
"5712",10,7,0
"5713",50,7,1
"5714",13,7,0
"5715",21,7,0
"5716",35,7,0
"5717",45,7,0
"5718",42,7,0
"5719",50,7,1
"5720",32,7,0
"5721",32,7,0
"5722",26,7,0
"5723",13,7,0
"5724",42,7,0
"5725",14,7,0
"5726",13,7,0
"5727",50,7,1
"5728",43,7,0
"5729",16,7,0
"5730",50,7,1
"5731",50,7,1
"5732",25,7,0
"5733",50,7,1
"5734",37,7,0
"5735",50,7,1
"5736",45,7,0
"5737",50,7,1
"5738",50,7,1
"5739",50,7,1
"5740",50,7,0
"5741",42,7,0
"5742",33,7,0
"5743",38,7,0
"5744",50,7,1
"5745",33,7,0
"5746",45,7,0
"5747",50,7,1
"5748",50,7,1
"5749",21,7,0
"5750",10,7,0
"5751",25,7,0
"5752",44,7,0
"5753",31,7,0
"5754",12,7,0
"5755",50,7,1
"5756",51,8,1
"5757",30,7,0
"5758",50,7,1
"5759",50,7,1
"5760",34,7,0
"5761",8,7,0
"5762",41,7,0
"5763",51,8,1
"5764",44,7,0
"5765",62,19,1
"5766",62,19,1
"5767",62,19,1
"5768",23,19,0
"5769",62,19,1
"5770",55,19,0
"5771",26,19,0
"5772",62,19,1
"5773",59,19,0
"5774",62,19,1
"5775",62,19,1
"5776",39,19,0
"5777",29,19,0
"5778",51,18,0
"5779",38,19,0
"5780",62,19,1
"5781",31,18,0
"5782",61,18,1
"5783",45,19,0
"5784",26,18,0
"5785",61,18,1
"5786",61,18,1
"5787",41,18,0
"5788",54,19,0
"5789",37,19,0
"5790",62,19,1
"5791",47,18,0
"5792",30,18,0
"5793",28,18,0
"5794",25,18,0
"5795",54,18,0
"5796",24,18,0
"5797",62,19,1
"5798",61,18,1
"5799",36,18,0
"5800",36,18,0
"5801",49,19,0
"5802",61,18,1
"5803",50,18,0
"5804",24,18,0
"5805",32,18,0
"5806",54,18,0
"5807",39,18,0
"5808",49,18,0
"5809",40,18,0
"5810",59,18,0
"5811",19,18,0
"5812",61,18,1
"5813",61,18,1
"5814",61,18,1
"5815",38,18,0
"5816",21,18,0
"5817",32,18,0
"5818",61,18,1
"5819",27,18,0
"5820",30,18,0
"5821",61,18,1
"5822",53,18,0
"5823",45,18,0
"5824",61,18,1
"5825",47,18,0
"5826",54,18,0
"5827",60,18,0
"5828",61,18,1
"5829",20,18,0
"5830",28,18,0
"5831",61,18,1
"5832",61,18,1
"5833",39,18,0
"5834",19,18,0
"5835",61,18,0
"5836",61,18,1
"5837",44,18,0
"5838",57,18,0
"5839",61,18,1
"5840",61,18,1
"5841",54,19,0
"5842",24,18,0
"5843",61,18,1
"5844",29,18,0
"5845",19,18,0
"5846",20,18,0
"5847",61,18,0
"5848",61,18,1
"5849",54,18,0
"5850",38,18,0
"5851",61,18,1
"5852",27,18,0
"5853",39,18,0
"5854",47,18,0
"5855",28,18,0
"5856",29,18,0
"5857",61,18,1
"5858",53,18,0
"5859",29,18,0
"5860",61,18,1
"5861",37,18,0
"5862",61,18,1
"5863",61,18,0
"5864",24,18,0
"5865",24,18,0
"5866",61,18,1
"5867",61,18,1
"5868",42,18,0
"5869",53,18,0
"5870",23,18,0
"5871",54,18,0
"5872",51,18,0
"5873",54,18,0
"5874",23,18,0
"5875",22,18,0
"5876",23,18,0
"5877",28,18,0
"5878",44,18,0
"5879",35,18,0
"5880",43,18,0
"5881",55,18,0
"5882",61,18,1
"5883",57,18,0
"5884",61,18,1
"5885",61,18,1
"5886",34,18,0
"5887",31,18,0
"5888",47,18,0
"5889",59,16,1
"5890",56,16,0
"5891",32,16,0
"5892",59,16,1
"5893",34,16,0
"5894",37,16,0
"5895",53,16,0
"5896",57,16,0
"5897",59,16,0
"5898",22,16,0
"5899",59,16,1
"5900",46,16,0
"5901",59,16,1
"5902",43,16,0
"5903",59,16,0
"5904",53,16,0
"5905",59,16,1
"5906",25,16,0
"5907",55,16,0
"5908",43,16,0
"5909",20,16,0
"5910",34,16,0
"5911",46,16,0
"5912",43,16,0
"5913",59,16,1
"5914",59,16,1
"5915",41,16,0
"5916",59,16,1
"5917",52,16,0
"5918",22,16,0
"5919",59,16,1
"5920",59,16,1
"5921",26,16,0
"5922",30,16,0
"5923",59,16,0
"5924",40,16,0
"5925",59,16,1
"5926",59,16,1
"5927",22,16,0
"5928",59,16,1
"5929",59,16,1
"5930",36,16,0
"5931",57,16,0
"5932",22,16,0
"5933",59,16,1
"5934",20,16,0
"5935",25,16,0
"5936",51,16,0
"5937",32,16,0
"5938",45,16,0
"5939",58,16,0
"5940",38,16,0
"5941",59,16,1
"5942",59,16,1
"5943",47,16,0
"5944",50,16,0
"5945",59,16,1
"5946",31,16,0
"5947",59,16,1
"5948",18,16,0
"5949",59,16,1
"5950",59,16,1
"5951",39,16,0
"5952",59,16,0
"5953",38,16,0
"5954",41,16,0
"5955",46,16,0
"5956",59,16,1
"5957",33,16,0
"5958",24,16,0
"5959",54,16,0
"5960",42,16,0
"5961",45,16,0
"5962",37,16,0
"5963",29,16,0
"5964",41,16,0
"5965",59,16,1
"5966",45,16,0
"5967",59,16,1
"5968",22,16,0
"5969",59,16,1
"5970",59,16,1
"5971",59,16,1
"5972",57,16,0
"5973",39,16,0
"5974",59,16,1
"5975",24,16,0
"5976",35,16,0
"5977",59,16,1
"5978",24,16,0
"5979",51,16,0
"5980",59,16,1
"5981",37,16,0
"5982",59,16,1
"5983",38,16,0
"5984",57,16,0
"5985",59,16,1
"5986",32,16,0
"5987",17,16,0
"5988",25,16,0
"5989",59,16,1
"5990",59,16,1
"5991",59,16,1
"5992",59,16,1
"5993",19,16,0
"5994",54,16,0
"5995",59,16,1
"5996",47,16,0
"5997",57,16,0
"5998",22,16,0
"5999",59,16,1
"6000",59,16,1
"6001",59,16,1
"6002",59,16,1
"6003",59,16,1
"6004",32,16,0
"6005",45,16,0
"6006",59,16,1
"6007",59,16,1
"6008",25,16,0
"6009",45,16,0
"6010",59,16,1
"6011",59,16,1
"6012",21,16,0
"6013",58,16,0
"6014",59,16,1
"6015",59,16,1
"6016",54,16,0
"6017",59,16,1
"6018",59,16,1
"6019",28,16,0
"6020",18,16,0
"6021",59,16,1
"6022",26,16,0
"6023",59,16,1
"6024",59,16,1
"6025",59,16,1
"6026",59,16,1
"6027",51,16,0
"6028",17,16,0
"6029",33,16,0
"6030",59,16,1
"6031",59,16,1
"6032",19,16,0
"6033",58,15,0
"6034",31,16,0
"6035",59,16,1
"6036",59,16,1
"6037",32,16,0
"6038",28,16,0
"6039",43,16,0
"6040",58,15,1
"6041",21,15,0
"6042",27,15,0
"6043",59,16,0
"6044",59,16,1
"6045",45,15,0
"6046",49,15,0
"6047",58,15,1
"6048",58,15,1
"6049",51,16,0
"6050",58,15,0
"6051",33,15,0
"6052",29,15,0
"6053",58,15,1
"6054",54,15,0
"6055",59,16,1
"6056",24,15,0
"6057",58,15,1
"6058",18,15,0
"6059",41,15,0
"6060",58,15,1
"6061",51,15,0
"6062",21,16,0
"6063",58,15,1
"6064",29,17,0
"6065",23,15,0
"6066",59,16,1
"6067",58,15,1
"6068",58,15,1
"6069",25,15,0
"6070",21,15,0
"6071",58,15,1
"6072",29,15,0
"6073",58,15,1
"6074",46,15,0
"6075",58,15,1
"6076",19,15,0
"6077",31,15,0
"6078",50,15,0
"6079",53,15,0
"6080",58,15,1
"6081",58,15,1
"6082",41,15,0
"6083",53,15,0
"6084",58,15,1
"6085",59,16,1
"6086",43,15,0
"6087",58,15,1
"6088",22,15,0
"6089",50,15,0
"6090",24,15,0
"6091",58,15,1
"6092",55,15,0
"6093",59,16,1
"6094",31,15,0
"6095",33,15,0
"6096",39,15,0
"6097",57,15,0
"6098",48,15,0
"6099",58,15,1
"6100",44,15,0
"6101",58,15,1
"6102",16,15,0
"6103",19,15,0
"6104",21,16,0
"6105",58,15,1
"6106",44,15,0
"6107",40,15,0
"6108",35,15,0
"6109",54,15,0
"6110",50,15,0
"6111",58,15,1
"6112",58,15,1
"6113",58,15,1
"6114",58,15,1
"6115",36,15,0
"6116",28,15,0
"6117",58,15,1
"6118",58,15,1
"6119",58,15,1
"6120",25,15,0
"6121",58,15,1
"6122",40,15,0
"6123",58,15,1
"6124",53,15,0
"6125",58,15,1
"6126",22,15,0
"6127",26,15,0
"6128",58,15,1
"6129",51,15,0
"6130",40,15,0
"6131",27,15,0
"6132",36,15,0
"6133",50,15,0
"6134",56,15,0
"6135",46,15,0
"6136",58,15,1
"6137",27,15,0
"6138",58,15,1
"6139",18,15,0
"6140",44,15,0
"6141",35,15,0
"6142",31,15,0
"6143",58,15,1
"6144",58,15,1
"6145",58,15,1
"6146",58,15,1
"6147",46,15,0
"6148",54,15,0
"6149",31,15,0
"6150",58,15,1
"6151",58,15,1
"6152",58,15,1
"6153",58,15,1
"6154",50,15,0
"6155",58,15,1
"6156",58,15,1
"6157",22,15,0
"6158",58,15,1
"6159",37,15,0
"6160",49,15,0
"6161",29,15,0
"6162",58,15,1
"6163",58,15,1
"6164",58,15,1
"6165",28,15,0
"6166",26,15,0
"6167",58,15,1
"6168",37,15,0
"6169",46,15,0
"6170",22,15,0
"6171",30,15,0
"6172",45,15,0
"6173",30,15,0
"6174",25,15,0
"6175",21,15,0
"6176",58,15,1
"6177",45,15,0
"6178",29,15,0
"6179",47,15,0
"6180",57,15,0
"6181",58,15,1
"6182",32,15,0
"6183",31,15,0
"6184",58,15,1
"6185",58,15,1
"6186",58,15,1
"6187",55,15,0
"6188",25,15,0
"6189",38,15,0
"6190",29,15,0
"6191",58,15,1
"6192",58,15,1
"6193",26,15,0
"6194",54,15,0
"6195",20,15,0
"6196",19,15,0
"6197",58,15,1
"6198",58,15,1
"6199",36,15,0
"6200",58,15,1
"6201",51,15,0
"6202",44,15,0
"6203",58,15,1
"6204",58,15,1
"6205",58,15,1
"6206",58,15,1
"6207",41,15,0
"6208",20,15,0
"6209",31,15,0
"6210",58,15,0
"6211",38,15,0
"6212",58,15,1
"6213",58,15,1
"6214",29,15,0
"6215",40,15,0
"6216",58,15,1
"6217",58,15,1
"6218",45,15,0
"6219",51,14,0
"6220",49,15,0
"6221",57,14,1
"6222",19,15,0
"6223",58,15,1
"6224",57,14,1
"6225",58,15,1
"6226",51,15,0
"6227",18,15,0
"6228",52,14,0
"6229",58,15,1
"6230",31,14,0
"6231",30,14,0
"6232",22,14,0
"6233",15,14,0
"6234",24,14,0
"6235",57,14,1
"6236",57,14,1
"6237",46,14,0
"6238",25,14,0
"6239",50,14,0
"6240",43,14,0
"6241",50,14,0
"6242",52,14,0
"6243",46,14,0
"6244",57,14,1
"6245",57,14,1
"6246",57,14,1
"6247",18,14,0
"6248",58,15,1
"6249",57,14,1
"6250",57,14,1
"6251",57,14,1
"6252",36,14,0
"6253",16,15,0
"6254",57,14,1
"6255",57,14,1
"6256",49,14,0
"6257",57,14,1
"6258",26,15,0
"6259",18,14,0
"6260",53,14,0
"6261",36,14,0
"6262",57,14,1
"6263",27,14,0
"6264",25,14,0
"6265",35,14,0
"6266",18,14,0
"6267",24,14,0
"6268",15,14,0
"6269",52,14,0
"6270",20,15,0
"6271",23,15,0
"6272",15,14,0
"6273",57,14,1
"6274",53,14,0
"6275",21,14,0
"6276",57,14,1
"6277",36,14,0
"6278",23,14,0
"6279",37,14,0
"6280",58,15,1
"6281",57,14,1
"6282",57,14,1
"6283",49,14,0
"6284",55,14,0
"6285",57,14,1
"6286",42,14,0
"6287",20,14,0
"6288",56,14,0
"6289",57,14,1
"6290",57,14,1
"6291",18,14,0
"6292",51,14,0
"6293",26,14,0
"6294",57,14,1
"6295",57,14,1
"6296",29,14,0
"6297",42,14,0
"6298",20,14,0
"6299",57,14,1
"6300",16,14,0
"6301",57,14,1
"6302",21,14,0
"6303",26,14,0
"6304",56,14,0
"6305",58,15,1
"6306",25,14,0
"6307",57,14,1
"6308",50,14,0
"6309",57,14,1
"6310",30,14,0
"6311",31,14,0
"6312",49,14,0
"6313",57,14,1
"6314",57,14,1
"6315",57,14,1
"6316",57,14,1
"6317",20,14,0
"6318",57,14,1
"6319",57,14,0
"6320",31,14,0
"6321",49,14,0
"6322",57,14,1
"6323",57,14,1
"6324",34,14,0
"6325",57,14,1
"6326",53,14,0
"6327",57,14,1
"6328",23,14,0
"6329",57,14,1
"6330",48,14,0
"6331",54,14,0
"6332",27,14,0
"6333",57,14,1
"6334",30,14,0
"6335",57,14,1
"6336",50,14,0
"6337",19,14,0
"6338",57,14,1
"6339",57,14,0
"6340",49,14,0
"6341",50,14,0
"6342",57,14,1
"6343",57,14,1
"6344",54,14,0
"6345",57,14,0
"6346",32,14,0
"6347",48,14,0
"6348",57,14,1
"6349",18,14,0
"6350",35,14,0
"6351",36,14,0
"6352",23,14,0
"6353",41,14,0
"6354",36,14,0
"6355",53,14,0
"6356",57,14,1
"6357",31,14,0
"6358",57,14,1
"6359",57,14,1
"6360",18,14,0
"6361",57,14,1
"6362",57,14,1
"6363",17,14,0
"6364",15,14,0
"6365",42,14,0
"6366",29,14,0
"6367",57,14,1
"6368",57,14,1
"6369",51,14,0
"6370",20,14,0
"6371",30,14,0
"6372",42,14,0
"6373",42,14,0
"6374",51,14,0
"6375",46,14,0
"6376",34,14,0
"6377",53,14,0
"6378",57,14,1
"6379",57,14,1
"6380",57,14,1
"6381",57,14,0
"6382",21,14,0
"6383",57,14,1
"6384",18,14,0
"6385",57,14,1
"6386",46,14,0
"6387",15,14,0
"6388",29,14,0
"6389",42,14,0
"6390",57,14,1
"6391",40,14,0
"6392",31,14,0
"6393",27,14,0
"6394",57,14,1
"6395",31,14,0
"6396",57,14,1
"6397",57,14,1
"6398",57,14,1
"6399",57,14,1
"6400",53,14,0
"6401",24,14,0
"6402",21,14,0
"6403",49,14,0
"6404",57,14,1
"6405",23,14,0
"6406",57,14,1
"6407",57,14,1
"6408",52,14,0
"6409",57,14,1
"6410",57,14,1
"6411",57,14,1
"6412",40,14,0
"6413",57,14,1
"6414",24,13,0
"6415",39,14,0
"6416",57,14,1
"6417",54,13,0
"6418",50,13,0
"6419",42,13,0
"6420",51,14,0
"6421",57,14,1
"6422",48,13,0
"6423",51,13,0
"6424",46,13,0
"6425",49,13,0
"6426",56,13,0
"6427",56,14,0
"6428",56,13,1
"6429",15,13,0
"6430",56,13,1
"6431",44,13,0
"6432",56,13,1
"6433",24,13,0
"6434",56,13,1
"6435",56,13,1
"6436",36,13,0
"6437",36,13,0
"6438",56,13,1
"6439",56,13,1
"6440",31,13,0
"6441",57,14,1
"6442",25,13,0
"6443",56,13,1
"6444",57,14,1
"6445",56,13,1
"6446",57,14,1
"6447",36,13,0
"6448",56,13,1
"6449",55,13,0
"6450",53,13,0
"6451",56,13,1
"6452",56,13,1
"6453",56,13,1
"6454",32,13,0
"6455",44,13,0
"6456",56,13,0
"6457",56,13,1
"6458",47,13,0
"6459",44,13,0
"6460",48,13,0
"6461",53,13,0
"6462",56,13,1
"6463",56,13,1
"6464",52,13,0
"6465",56,13,1
"6466",56,13,1
"6467",56,13,1
"6468",28,13,0
"6469",56,13,1
"6470",29,13,0
"6471",36,13,0
"6472",26,13,0
"6473",56,13,1
"6474",45,13,0
"6475",56,13,1
"6476",56,13,1
"6477",54,13,0
"6478",56,13,1
"6479",56,13,1
"6480",56,13,1
"6481",56,13,1
"6482",56,13,1
"6483",14,13,0
"6484",56,13,1
"6485",46,13,0
"6486",39,13,0
"6487",56,13,1
"6488",56,13,1
"6489",28,13,0
"6490",56,13,1
"6491",40,14,0
"6492",56,13,1
"6493",30,14,0
"6494",56,13,1
"6495",26,13,0
"6496",18,13,0
"6497",34,13,0
"6498",56,13,1
"6499",56,13,1
"6500",56,13,1
"6501",56,13,1
"6502",56,13,1
"6503",34,13,0
"6504",22,13,0
"6505",39,13,0
"6506",28,13,0
"6507",56,13,1
"6508",56,13,1
"6509",54,13,0
"6510",19,13,0
"6511",19,13,0
"6512",56,13,1
"6513",56,13,1
"6514",21,13,0
"6515",40,13,0
"6516",56,13,1
"6517",56,13,1
"6518",56,13,1
"6519",56,13,1
"6520",44,13,0
"6521",56,13,1
"6522",29,13,0
"6523",56,13,1
"6524",47,13,0
"6525",22,13,0
"6526",56,13,1
"6527",56,13,1
"6528",37,13,0
"6529",37,13,0
"6530",48,13,0
"6531",56,13,1
"6532",56,13,1
"6533",16,13,0
"6534",27,13,0
"6535",30,13,0
"6536",15,13,0
"6537",48,13,0
"6538",48,13,0
"6539",56,13,1
"6540",52,13,0
"6541",48,13,0
"6542",40,13,0
"6543",56,13,1
"6544",53,13,0
"6545",16,13,0
"6546",56,13,1
"6547",31,13,0
"6548",56,13,1
"6549",28,13,0
"6550",29,13,0
"6551",56,13,1
"6552",56,13,1
"6553",50,13,0
"6554",33,13,0
"6555",56,13,1
"6556",56,13,1
"6557",20,13,0
"6558",55,13,0
"6559",19,13,0
"6560",37,13,0
"6561",56,13,1
"6562",56,13,1
"6563",56,13,1
"6564",56,13,1
"6565",56,13,1
"6566",24,13,0
"6567",19,13,0
"6568",28,13,0
"6569",25,13,0
"6570",56,13,1
"6571",36,13,0
"6572",18,13,0
"6573",32,13,0
"6574",56,13,1
"6575",48,13,0
"6576",56,13,1
"6577",15,13,0
"6578",56,13,1
"6579",28,13,0
"6580",56,13,1
"6581",44,13,0
"6582",39,13,0
"6583",52,13,0
"6584",25,13,0
"6585",57,14,1
"6586",42,13,0
"6587",56,13,1
"6588",36,13,0
"6589",25,13,0
"6590",56,13,0
"6591",31,13,0
"6592",37,13,0
"6593",56,13,1
"6594",54,13,0
"6595",56,13,1
"6596",56,13,1
"6597",54,13,0
"6598",49,13,0
"6599",31,13,0
"6600",56,13,1
"6601",46,13,0
"6602",56,13,1
"6603",43,13,0
"6604",48,13,0
"6605",56,13,1
"6606",29,13,0
"6607",56,13,1
"6608",56,13,1
"6609",20,13,0
"6610",55,12,1
"6611",48,12,0
"6612",42,12,0
"6613",55,12,1
"6614",44,12,0
"6615",55,12,1
"6616",55,12,0
"6617",40,12,0
"6618",55,12,1
"6619",55,12,1
"6620",55,12,1
"6621",44,12,0
"6622",22,12,0
"6623",36,12,0
"6624",55,12,1
"6625",55,12,1
"6626",49,12,0
"6627",52,12,0
"6628",55,12,1
"6629",22,12,0
"6630",55,12,1
"6631",48,12,0
"6632",23,12,0
"6633",55,12,1
"6634",55,12,0
"6635",48,12,0
"6636",55,12,1
"6637",55,12,1
"6638",47,12,0
"6639",55,12,1
"6640",24,12,0
"6641",55,12,1
"6642",54,11,1
"6643",55,12,1
"6644",55,12,0
"6645",49,12,0
"6646",37,12,0
"6647",54,12,0
"6648",55,12,1
"6649",51,12,0
"6650",28,12,0
"6651",55,12,1
"6652",48,11,0
"6653",55,12,1
"6654",32,11,0
"6655",54,11,0
"6656",54,11,1
"6657",18,11,0
"6658",28,12,0
"6659",17,12,0
"6660",54,11,1
"6661",54,11,1
"6662",54,11,1
"6663",20,12,0
"6664",43,11,0
"6665",31,11,0
"6666",55,12,1
"6667",54,11,1
"6668",55,12,1
"6669",55,12,1
"6670",54,11,1
"6671",54,11,1
"6672",40,11,0
"6673",54,11,1
"6674",54,11,1
"6675",37,11,0
"6676",55,12,1
"6677",54,11,1
"6678",18,11,0
"6679",49,11,0
"6680",54,11,1
"6681",54,11,1
"6682",20,11,0
"6683",43,11,0
"6684",54,11,1
"6685",54,11,1
"6686",53,11,0
"6687",55,12,1
"6688",20,11,0
"6689",55,12,1
"6690",30,11,0
"6691",47,11,0
"6692",54,11,1
"6693",44,11,0
"6694",41,11,0
"6695",22,11,0
"6696",54,11,1
"6697",47,11,0
"6698",19,11,0
"6699",54,11,1
"6700",54,11,1
"6701",18,11,0
"6702",18,12,0
"6703",54,11,1
"6704",14,11,0
"6705",54,11,1
"6706",54,11,1
"6707",46,11,0
"6708",54,11,1
"6709",54,11,0
"6710",54,11,1
"6711",54,11,1
"6712",54,11,1
"6713",54,11,1
"6714",27,11,0
"6715",55,12,1
"6716",54,11,1
"6717",23,11,0
"6718",47,11,0
"6719",48,11,0
"6720",54,11,1
"6721",43,11,0
"6722",54,11,1
"6723",46,11,0
"6724",34,11,0
"6725",17,11,0
"6726",50,11,0
"6727",18,11,0
"6728",46,11,0
"6729",54,11,1
"6730",54,11,1
"6731",54,11,1
"6732",54,11,1
"6733",40,11,0
"6734",19,11,0
"6735",27,11,0
"6736",13,11,0
"6737",43,11,0
"6738",40,11,0
"6739",41,11,0
"6740",39,11,0
"6741",28,11,0
"6742",39,11,0
"6743",43,11,0
"6744",54,11,1
"6745",46,11,0
"6746",43,11,0
"6747",21,11,0
"6748",54,11,1
"6749",35,11,0
"6750",54,11,1
"6751",54,11,1
"6752",47,11,0
"6753",20,11,0
"6754",23,11,0
"6755",54,11,1
"6756",54,11,1
"6757",25,11,0
"6758",37,11,0
"6759",54,11,1
"6760",54,11,1
"6761",38,11,0
"6762",54,11,1
"6763",35,11,0
"6764",32,11,0
"6765",54,11,1
"6766",14,11,0
"6767",50,11,0
"6768",18,11,0
"6769",52,11,0
"6770",54,11,1
"6771",17,11,0
"6772",39,11,0
"6773",34,11,0
"6774",54,11,1
"6775",52,11,0
"6776",52,11,0
"6777",28,12,0
"6778",36,11,0
"6779",54,11,1
"6780",54,11,1
"6781",12,11,0
"6782",54,11,1
"6783",38,11,0
"6784",54,11,1
"6785",54,11,0
"6786",54,11,0
"6787",44,11,0
"6788",35,11,0
"6789",54,11,0
"6790",54,11,1
"6791",48,11,0
"6792",54,11,1
"6793",32,11,0
"6794",54,11,1
"6795",54,11,1
"6796",38,11,0
"6797",54,11,0
"6798",17,11,0
"6799",23,11,0
"6800",44,12,0
"6801",54,11,1
"6802",39,11,0
"6803",54,11,1
"6804",26,11,0
"6805",36,11,0
"6806",54,11,1
"6807",54,11,1
"6808",54,11,1
"6809",21,11,0
"6810",15,11,0
"6811",36,11,0
"6812",54,11,1
"6813",54,11,1
"6814",12,11,0
"6815",54,11,1
"6816",54,11,1
"6817",35,11,0
"6818",31,11,0
"6819",53,11,0
"6820",54,11,1
"6821",54,11,1
"6822",54,11,1
"6823",37,11,0
"6824",46,11,0
"6825",18,11,0
"6826",54,11,1
"6827",54,11,0
"6828",54,11,1
"6829",23,11,0
"6830",54,11,1
"6831",16,11,0
"6832",39,11,0
"6833",47,11,0
"6834",35,11,0
"6835",54,11,1
"6836",54,11,1
"6837",54,11,1
"6838",42,11,0
"6839",54,11,1
"6840",44,11,0
"6841",17,12,0
"6842",20,11,0
"6843",54,11,1
"6844",21,11,0
"6845",14,11,0
"6846",20,11,0
"6847",51,11,0
"6848",54,11,1
"6849",47,11,0
"6850",42,11,0
"6851",19,11,0
"6852",42,11,0
"6853",54,11,1
"6854",54,11,1
"6855",30,11,0
"6856",54,11,1
"6857",31,11,0
"6858",46,10,0
"6859",47,11,0
"6860",53,10,1
"6861",18,11,0
"6862",36,11,0
"6863",53,10,1
"6864",54,11,1
"6865",53,11,0
"6866",53,10,1
"6867",41,10,0
"6868",53,10,1
"6869",54,11,1
"6870",29,11,0
"6871",35,11,0
"6872",32,10,0
"6873",53,10,1
"6874",17,11,0
"6875",54,11,1
"6876",17,10,0
"6877",53,10,1
"6878",24,10,0
"6879",43,10,0
"6880",49,10,0
"6881",25,10,0
"6882",43,10,0
"6883",38,10,0
"6884",26,10,0
"6885",53,10,1
"6886",49,10,0
"6887",46,10,0
"6888",38,10,0
"6889",53,10,1
"6890",50,10,0
"6891",53,10,1
"6892",53,11,0
"6893",15,10,0
"6894",34,10,0
"6895",45,10,0
"6896",17,10,0
"6897",53,10,1
"6898",53,10,1
"6899",30,10,0
"6900",53,10,1
"6901",48,10,0
"6902",22,10,0
"6903",53,10,1
"6904",53,10,1
"6905",31,10,0
"6906",41,10,0
"6907",34,10,0
"6908",53,10,1
"6909",53,10,1
"6910",53,10,1
"6911",53,10,1
"6912",53,10,1
"6913",44,11,0
"6914",53,10,1
"6915",36,10,0
"6916",53,10,1
"6917",53,10,1
"6918",53,10,1
"6919",46,10,0
"6920",33,10,0
"6921",32,10,0
"6922",53,10,1
"6923",43,10,0
"6924",53,10,1
"6925",53,10,1
"6926",53,10,1
"6927",21,10,0
"6928",53,10,1
"6929",53,10,1
"6930",53,10,1
"6931",41,10,0
"6932",53,10,1
"6933",53,10,1
"6934",53,10,1
"6935",27,10,0
"6936",27,10,0
"6937",31,10,0
"6938",20,10,0
"6939",53,10,1
"6940",16,10,0
"6941",21,10,0
"6942",50,10,0
"6943",53,10,1
"6944",12,10,0
"6945",53,10,0
"6946",54,11,1
"6947",15,10,0
"6948",53,10,1
"6949",15,10,0
"6950",53,10,1
"6951",53,10,1
"6952",53,10,1
"6953",53,10,1
"6954",22,10,0
"6955",53,10,1
"6956",15,10,0
"6957",53,10,1
"6958",53,10,1
"6959",43,10,0
"6960",53,10,1
"6961",13,10,0
"6962",39,10,0
"6963",15,10,0
"6964",53,10,1
"6965",53,10,1
"6966",49,10,0
"6967",53,10,1
"6968",53,10,1
"6969",53,10,1
"6970",33,10,0
"6971",13,10,0
"6972",54,11,1
"6973",53,10,1
"6974",33,10,0
"6975",54,11,1
"6976",53,10,1
"6977",53,10,1
"6978",53,10,1
"6979",53,10,1
"6980",42,10,0
"6981",53,10,1
"6982",53,10,1
"6983",53,10,1
"6984",52,10,0
"6985",53,10,1
"6986",53,10,1
"6987",53,10,1
"6988",45,10,0
"6989",42,10,0
"6990",35,10,0
"6991",53,10,1
"6992",38,10,0
"6993",52,10,0
"6994",33,10,0
"6995",45,10,0
"6996",53,10,1
"6997",29,10,0
"6998",30,10,0
"6999",12,10,0
"7000",32,10,0
"7001",53,10,1
"7002",23,10,0
"7003",26,10,0
"7004",53,10,1
"7005",53,10,1
"7006",21,10,0
"7007",46,10,0
"7008",37,10,0
"7009",53,10,1
"7010",43,10,0
"7011",40,10,0
"7012",53,10,1
"7013",33,10,0
"7014",34,10,0
"7015",53,10,1
"7016",11,10,0
"7017",53,10,1
"7018",53,10,1
"7019",53,10,1
"7020",53,10,1
"7021",16,10,0
"7022",53,10,1
"7023",28,10,0
"7024",53,10,1
"7025",52,10,0
"7026",53,10,1
"7027",17,10,0
"7028",46,10,0
"7029",43,10,0
"7030",53,10,1
"7031",12,10,0
"7032",53,10,1
"7033",53,10,1
"7034",53,10,1
"7035",53,10,1
"7036",53,10,1
"7037",37,10,0
"7038",17,10,0
"7039",53,10,1
"7040",53,10,1
"7041",50,10,0
"7042",18,10,0
"7043",31,10,0
"7044",29,10,0
"7045",53,10,1
"7046",38,10,0
"7047",42,10,0
"7048",39,10,0
"7049",53,10,1
"7050",53,10,1
"7051",41,10,0
"7052",53,10,1
"7053",25,10,0
"7054",33,10,0
"7055",46,10,0
"7056",23,10,0
"7057",53,10,1
"7058",20,10,0
"7059",53,10,1
"7060",23,10,0
"7061",53,10,1
"7062",53,10,1
"7063",53,10,1
"7064",35,10,0
"7065",37,10,0
"7066",53,10,1
"7067",53,10,1
"7068",43,10,0
"7069",44,10,0
"7070",22,10,0
"7071",53,10,1
"7072",53,10,1
"7073",53,10,1
"7074",23,10,0
"7075",53,10,0
"7076",36,10,0
"7077",53,10,1
"7078",50,9,0
"7079",53,10,1
"7080",52,9,1
"7081",33,9,0
"7082",53,10,1
"7083",31,9,0
"7084",24,10,0
"7085",53,10,1
"7086",52,9,1
"7087",53,10,1
